lon,lat,type,loctype,address,north,south,east,west
-88.0467692,44.9511001,locality,approximate,"lena, wi 54139, usa",44.9584429,44.943853,-88.0364239,-88.06225090000001
-88.8444234,44.7678978,locality,approximate,"leopolis, wi 54948, usa",44.7739959,44.7591309,-88.8369539,-88.8529389
-92.4024184,45.7107837,locality,approximate,"lewis, wi 54837, usa",45.7185746,45.7029917,-92.386411,-92.4184258
-88.2078748,42.5619065,bar,rooftop,"7910 328th ave, burlington, wi 53105, usa",42.5632554802915,42.5605575197085,-88.20652581970849,-88.2092237802915
-90.1548485,43.467759,locality,approximate,"lime ridge, wi, usa",43.4748049,43.460294,-90.1475541,-90.168146
-90.2725729,42.9177839,establishment,rooftop,"444 jefferson st, linden, wi 53553, usa",42.91913288029149,42.91643491970849,-90.2712239197085,-90.27392188029151
-88.3184394,44.2799872,locality,approximate,"little chute, wi, usa",44.3079911,44.272587,-88.28277290000001,-88.357404
-91.3679501,45.9649544,locality,approximate,"little round lake, wi 54843, usa",45.98285389999999,45.945225,-91.28552479999999,-91.4180669
-87.560391,44.845129,establishment,rooftop,"3600 co rd cc, sturgeon bay, wi 54235, usa",44.8464779802915,44.8437800197085,-87.55904201970849,-87.56173998029149
-90.4309595,42.8999924,locality,approximate,"livingston, wi 53554, usa",42.9074248,42.892812,-90.4234259,-90.447372
-89.5265093,43.313878,locality,approximate,"lodi, wi 53555, usa",43.327934,43.30643389999999,-89.5196989,-89.56318
-90.03595879999999,43.4402612,locality,approximate,"loganville, wi, usa",43.4452639,43.431596,-90.0336009,-90.046593
-89.1170618,44.03720149999999,locality,approximate,"lohrville, wi 54970, usa",44.0486099,44.0298379,-89.10681,-89.133573
-88.443713,43.591382,locality,approximate,"lomira, wi, usa",43.630455,43.572666,-88.426441,-88.46014090000001
-90.1979016,43.18332350000001,locality,approximate,"lone rock, wi, usa",43.1966271,43.176635,-90.1923429,-90.216634
-88.66789949999999,45.84273710000001,locality,approximate,"long lake, wi 54542, usa",45.8505095,45.8349636,-88.65189210000001,-88.6839069
-88.8170497,43.3402719,locality,approximate,"lowell, wi, usa",43.346778,43.32890889999999,-88.80804189999999,-88.82873099999999
-90.4959724,44.7369073,locality,approximate,"loyal, wi 54446, usa",44.747166,44.726883,-90.484083,-90.50892200000001
-90.7245781,45.0771928,locality,approximate,"lublin, wi 54447, usa",45.0824298,45.067516,-90.705446,-90.7397029
-92.4827001,45.57606639999999,locality,approximate,"luck, wi 54853, usa",45.5806181,45.555133,-92.4423279,-92.496219
-87.7039813,44.5386065,locality,approximate,"luxemburg, wi 54217, usa",44.56134309999999,44.5236049,-87.68253709999999,-87.7236849
-89.8995699,43.71219869999999,locality,approximate,"lyndon station, wi 53944, usa",43.721022,43.6991129,-89.87827089999999,-89.9084749
-91.0562391,43.2463681,locality,approximate,"lynxville, wi 54626, usa",43.259159,43.241221,-91.031404,-91.0616939
-89.2898397,43.0124984,locality,approximate,"mcfarland, wi, usa",43.0406058,42.99987489999999,-89.2705989,-89.3151199
-89.4012302,43.0730517,locality,approximate,"madison, wi, usa",43.171916,42.998071,-89.24645199999999,-89.56638889999999
-92.3096252,44.5608007,locality,approximate,"maiden rock, wi 54750, usa",44.57431200000001,44.5549819,-92.29701279999999,-92.32565199999999
-88.9198289,44.4644255,locality,approximate,"manawa, wi 54949, usa",44.475761,44.4460209,-88.906695,-88.9301529
-87.657584,44.0886059,locality,approximate,"manitowoc, wi 54220, usa",44.156014,44.048812,-87.6200319,-87.761512
-89.3795628,43.1183282,locality,approximate,"maple bluff, wi, usa",43.12451100000001,43.09713000000001,-89.3623102,-89.38367129999999
-89.8402105,44.9304719,locality,approximate,"marathon city, wi 54448, usa",44.9501311,44.915842,-89.8228213,-89.8600209
-90.81685379999999,46.4224488,locality,approximate,"marengo, wi 54855, usa",46.4301399,46.4147567,-90.8008464,-90.8328612
-87.8073129,44.276383,locality,approximate,"maribel, wi 54227, usa",44.2873559,44.2691119,-87.7828749,-87.81706
-87.6306623,45.0999849,locality,approximate,"marinette, wi 54143, usa",45.1133199,45.0671131,-87.5766639,-87.67001909999999
-88.88927199999999,44.670812,locality,approximate,"marion, wi 54950, usa",44.6905231,44.660015,-88.863815,-88.918544
-88.9901122,43.7072047,locality,approximate,"markesan, wi 53946, usa",43.7304959,43.69721089999999,-88.975329,-89.005911
-89.13872649999999,43.74748049999999,locality,approximate,"marquette, wi 53946, usa",43.75019899999999,43.741479,-89.127848,-89.14681499999999
-89.0667775,43.1683286,locality,approximate,"marshall, wi 53559, usa",43.1857259,43.16025500000001,-89.044338,-89.081588
-90.1717987,44.6688524,locality,approximate,"marshfield, wi, usa",44.7070771,44.624261,-90.124206,-90.223008
-91.059913,46.4352259,locality,approximate,"mason, wi 54856, usa",46.4423819,46.427926,-91.050845,-91.07184679999999
-89.04205449999999,45.0041364,locality,approximate,"mattoon, wi, usa",45.016335,44.992989,-89.022437,-89.05335079999999
-90.0773495,43.7971946,locality,approximate,"mauston, wi 53948, usa",43.818553,43.7739759,-90.0450939,-90.1117598
-88.5448237,43.4941611,locality,approximate,"mayville, wi 53050, usa",43.5157249,43.457764,-88.5273479,-88.571079
-89.7948452,43.1766586,locality,approximate,"mazomanie, wi 53560, usa",43.184953,43.1619469,-89.7797389,-89.81525900000001
-90.3401404,45.1385798,locality,approximate,"medford, wi 54451, usa",45.162579,45.11213,-90.322857,-90.3747001
-90.6610165,46.325506,locality,approximate,"mellen, wi 54546, usa",46.33508579999999,46.31310089999999,-90.64692,-90.6736789
-90.9981956,44.1305177,locality,approximate,"melrose, wi 54642, usa",44.1397381,44.1214551,-90.9889549,-91.0059519
-90.78061989999999,43.8037328,locality,approximate,"melvina, wi 54619, usa",43.809292,43.79784189999999,-90.772108,-90.79123
-88.44649729999999,44.2022084,locality,approximate,"menasha, wi, usa",44.2381729,44.1924641,-88.363209,-88.4768749
-88.1173132,43.1788967,locality,approximate,"menomonee falls, wi 53051, usa",43.19258079999999,43.104565,-88.0635889,-88.185671
-91.9193422,44.8755183,locality,approximate,"menomonie, wi 54751, usa",44.92631799999999,44.851351,-91.852856,-91.961978
-87.984427,43.2232975,establishment,rooftop,"11333 n cedarburg rd, mequon, wi 53092, usa",43.2246464802915,43.2219485197085,-87.98307801970849,-87.9857759802915
-90.0632695,46.16687659999999,locality,approximate,"mercer, wi 54547, usa",46.1869599,46.1430689,-90.02233989999999,-90.0824008
-89.683459,45.1805223,locality,approximate,"merrill, wi 54452, usa",45.206658,45.156689,-89.647334,-89.758951
-90.8412561,44.4510731,locality,approximate,"merrillan, wi 54754, usa",44.462212,44.43315,-90.821291,-90.8477889
-89.6234552,43.3733198,locality,approximate,"merrimac, wi 53561, usa",43.3866159,43.362874,-89.602693,-89.65152789999999
-88.3067614,43.1466739,locality,approximate,"merton, wi, usa",43.157494,43.1267779,-88.282174,-88.3274271
-89.5093615,43.0953612,city_hall,rooftop,"7426 hubbard ave, middleton, wi 53562, usa",43.0967101802915,43.0940122197085,-89.50801251970849,-89.51071048029151
-88.7395495,44.9338662,locality,approximate,"middle village, wi, usa",44.95595,44.905691,-88.6955289,-88.772842
-89.8548476,44.6041308,locality,approximate,"milladore, wi 54454, usa",44.612953,44.5983499,-89.84389000000002,-89.865386
-90.62041649999999,44.2651724,administrative_area_level_3,approximate,"millston, wi, usa",44.335653,44.1593189,-90.553421,-90.6808009
-92.5090597,45.5267978,locality,approximate,"milltown, wi, usa",45.5414211,45.480323,-92.3672149,-92.54907899999999
-88.94399899999999,42.7755645,locality,approximate,"milton, wi 53563, usa",42.794379,42.75026889999999,-88.905118,-88.9786768
-87.9064736,43.0389025,locality,approximate,"milwaukee, wi, usa",43.1949671,42.9208158,-87.8639841,-88.070876
-90.17984729999999,42.859997,locality,approximate,"mineral point, wi 53565, usa",42.883935,42.8433281,-90.157726,-90.2099719
-89.7092705,45.8710837,locality,approximate,"minocqua, wi 54548, usa",45.8908,45.865967,-89.6905949,-89.7196021
-91.8249053,46.0993882,locality,approximate,"minong, wi 54859, usa",46.1107459,46.085152,-91.81402000000001,-91.84046909999999
-87.6411949,44.239162,locality,approximate,"mishicot, wi, usa",44.24665299999999,44.216218,-87.6215711,-87.67063
-88.98316969999999,45.4796852,locality,approximate,"mole lake, wi 54520, usa",45.4875082,45.4718611,-88.96716230000001,-88.9991771
-91.6709927,44.5677422,locality,approximate,"mondovi, wi 54755, usa",44.5891729,44.555626,-91.6302249,-91.6911679
-89.3335334,43.0623172,locality,approximate,"monona, wi, usa",43.0868963,43.037405,-89.30805439999999,-89.3593276
-89.6384532,42.60111939999999,locality,approximate,"monroe, wi 53566, usa",42.617892,42.581983,-89.618731,-89.671178
-89.3198414,43.7913679,locality,approximate,"montello, wi 53949, usa",43.81353499999999,43.7790279,-89.314359,-89.3567439
-90.4331808,42.9716584,locality,approximate,"montfort, wi 53569, usa",42.9771669,42.962418,-90.4248071,-90.4390359
-89.5948432,42.7455607,locality,approximate,"monticello, wi 53570, usa",42.75603900000001,42.7373628,-89.57794790000001,-89.602975
-90.2460097,46.42800330000001,locality,approximate,"montreal, wi, usa",46.4434579,46.420568,-90.2156229,-90.2631389
-89.70317840000001,44.7930232,locality,approximate,"mosinee, wi 54455, usa",44.8153731,44.756054,-89.634311,-89.732417
-88.4507038,45.1576915,administrative_area_level_3,approximate,"mountain, wi, usa",45.2039459,45.113808,-88.309061,-88.5593389
-88.2462122,43.826381,locality,approximate,"mt calvary, wi 53057, usa",43.833571,43.8188679,-88.233846,-88.25672809999999
-90.8590158,42.9672091,locality,approximate,"mt hope, wi 53816, usa",42.97417,42.9649779,-90.85416389999999,-90.8643429
-89.7384562,43.008608,locality,approximate,"mt horeb, wi 53572, usa",43.0212189,42.984656,-89.694662,-89.75294
-87.8844309,42.7369942,locality,approximate,"mt pleasant, wi, usa",42.7568519,42.667794,-87.774745,-87.95412209999999
-90.9287389,43.315256,locality,approximate,"mt sterling, wi, usa",43.324843,43.306708,-90.91639409999999,-90.94659
-88.33342739999999,42.8666803,locality,approximate,"mukwonago, wi, usa",42.886018,42.818258,-88.2941549,-88.3652111
-90.4431807,43.1849868,locality,approximate,"muscoda, wi 53573, usa",43.198065,43.176038,-90.4134579,-90.449471
-88.13897790000001,42.905848,locality,approximate,"muskego, wi, usa",42.930118,42.8427061,-88.069486,-88.1969318
-88.40231899999999,43.0977855,locality,approximate,"nashotah, wi 53058, usa",43.106231,43.0799709,-88.3899159,-88.413546
-88.4920454,44.6110978,locality,approximate,"navarino, wi 54107, usa",44.6190405,44.603154,-88.476038,-88.5080528
-90.07401809999999,44.0260775,locality,approximate,"necedah, wi 54646, usa",44.03906,43.9986819,-90.05506179999999,-90.0875909
-88.462609,44.1858193,locality,approximate,"neenah, wi 54956, usa",44.194612,44.13440000000001,-88.4340699,-88.5236159
-90.5962498,44.559962,locality,approximate,"neillsville, wi 54456, usa",44.574557,44.5448569,-90.55787400000001,-90.61835099999999
-89.9042937,44.3124644,locality,approximate,"nekoosa, wi 54457, usa",44.333757,44.2928659,-89.88647209999999,-89.929768
-92.0082223,44.4202448,locality,approximate,"nelson, wi 54756, usa",44.4304289,44.407388,-91.9887789,-92.0250421
-89.30983549999999,44.4949737,locality,approximate,"nelsonville, wi 54407, usa",44.504039,44.480693,-89.2994329,-89.3197928
-88.8309402,44.9808078,locality,approximate,"neopit, wi 54150, usa",45.027601,44.9432889,-88.7648229,-88.9001579
-88.5181557,43.3102782,locality,approximate,"neosho, wi 53059, usa",43.3191389,43.30205,-88.509216,-88.5265369
-89.2176187,43.9658121,locality,approximate,"neshkoro, wi 54960, usa",43.9827829,43.9516889,-89.198222,-89.228779
-88.6742091,45.564524,locality,approximate,"laona, wi 54541, usa",45.5751571,45.549962,-88.65452599999999,-88.689228
-91.5582197,45.2041282,locality,approximate,"new auburn, wi 54757, usa",45.210474,45.188462,-91.5348899,-91.593245
-88.1196861,42.9751386,city_hall,rooftop,"3805 s casper dr, new berlin, wi 53151, usa",42.9764875802915,42.9737896197085,-88.11833711970849,-88.12103508029149
-88.0464812,43.4316671,locality,approximate,"newburg, wi, usa",43.4423419,43.42311,-88.029884,-88.0615809
-89.6351217,42.8144473,locality,approximate,"new glarus, wi 53574, usa",42.825238,42.79158590000001,-89.617387,-89.657347
-88.08426419999999,43.9499924,locality,approximate,"new holstein, wi 53061, usa",43.9643009,43.9361209,-88.0709359,-88.1228029
-90.16540669999999,43.8791358,locality,approximate,"new lisbon, wi 53950, usa",43.888912,43.864137,-90.126662,-90.1874079
-88.7398256,44.3927582,locality,approximate,"new london, wi 54961, usa",44.426654,44.366301,-88.70880079999999,-88.767247
-90.696851,46.6082759,locality,approximate,"odanah, wi 54806, usa",46.6196069,46.5925231,-90.6471739,-90.7164279
-91.1860014,45.8957912,locality,approximate,"new post, wi, usa",45.9814709,45.848366,-91.085926,-91.27940989999999
-92.5365865,45.1230213,locality,approximate,"new richmond, wi 54017, usa",45.157032,45.0898449,-92.4634579,-92.57776410000001
-87.9948467,45.7713461,locality,approximate,"niagara, wi 54151, usa",45.7956369,45.7620699,-87.9728449,-88.019289
-88.4634342,44.563042,locality,approximate,"nichols, wi, usa",44.57389209999999,44.5594879,-88.4582219,-88.48177
-87.77979719999999,42.7647416,locality,approximate,"north bay, wi 53402, usa",42.7672448,42.7626888,-87.774086,-87.78714090000001
-88.4834419,43.8113769,locality,approximate,"north fond du lac, wi 54937, usa",43.8254899,43.79524,-88.4700529,-88.5048541
-89.86845799999999,43.4597056,locality,approximate,"north freedom, wi 53951, usa",43.467746,43.451589,-89.8469439,-89.8703391
-92.75687049999999,44.993023,locality,approximate,"north hudson, wi 54016, usa",45.013552,44.978967,-92.7390159,-92.7713069
-88.793993,44.40970249999999,colloquial_area,approximate,"northport, mukwa, wi 54961, usa",44.4176727,44.4017312,-88.7779856,-88.81000039999999
-88.4053742,42.934456,locality,approximate,"north prairie, wi, usa",42.946383,42.922363,-88.3706409,-88.435104
-90.621521,43.83052379999999,locality,approximate,"norwalk, wi 54648, usa",43.841713,43.8231601,-90.6169429,-90.636989
-87.8631362,42.8858503,locality,approximate,"oak creek, wi 53154, usa",42.9304149,42.8421169,-87.8246779,-87.95199190000001
-90.38179819999999,43.9596878,locality,approximate,"oakdale, wi 54660, usa",43.97026690000001,43.9541449,-90.3665549,-90.393112
-88.547877,43.68385199999999,establishment,rooftop,"130 n main st, oakfield, wi 53065, usa",43.6852009802915,43.6825030197085,-88.5465280197085,-88.54922598029151
-88.4992659,43.1116731,locality,approximate,"oconomowoc, wi 53066, usa",43.1429841,43.0572389,-88.446079,-88.53991800000001
-88.4592648,43.10445139999999,locality,approximate,"oconomowoc lake, wi 53066, usa",43.1099569,43.0827351,-88.42486889999999,-88.483723
-87.8645473,44.8872124,locality,approximate,"oconto, wi 54153, usa",44.906445,44.857656,-87.8213509,-87.906876
-88.1428798,44.8738805,locality,approximate,"oconto falls, wi 54154, usa",44.8933989,44.8575838,-88.1260439,-88.162128
-90.696851,46.6082759,locality,approximate,"odanah, wi 54806, usa",46.6196069,46.5925231,-90.6471739,-90.7164279
-89.0317774,44.4519252,locality,approximate,"ogdensburg, wi, usa",44.4608761,44.44611580000001,-89.0213069,-89.04203609999999
-90.2982037,45.4435776,locality,approximate,"ogema, wi 54459, usa",45.4514056,45.4357485,-90.2821963,-90.3142111
-88.4475667,43.1147266,locality,approximate,"okauchee lake, wi, usa",43.1426831,43.1057791,-88.42049809999999,-88.46133979999999
-92.1951924,46.6574412,locality,approximate,"oliver, wi 54880, usa",46.661944,46.6334399,-92.1697839,-92.2044919
-88.7442772,44.0394263,locality,approximate,"omro, wi 54963, usa",44.052718,44.02124,-88.7145309,-88.756204
-91.23513930000001,43.8844092,locality,approximate,"onalaska, wi 54650, usa",43.9238621,43.8617219,-91.1497359,-91.24954009999999
-90.59152,43.7258037,locality,approximate,"ontario, wi 54651, usa",43.7296101,43.7146269,-90.5823558,-90.607057
-87.7945323,43.62277479999999,locality,approximate,"oostburg, wi 53070, usa",43.6394829,43.61520000000001,-87.769864,-87.8094079
-89.38456339999999,42.9261116,locality,approximate,"oregon, wi 53575, usa",42.9431419,42.9055,-89.3658629,-89.4196489
-89.2531707,42.6275093,locality,approximate,"orfordville, wi 53576, usa",42.63618109999999,42.6193991,-89.24338999999999,-89.268681
-92.7040337,45.3216104,establishment,rooftop,"310 chieftain st, osceola, wi 54020, usa",45.32295938029149,45.32026141970849,-92.7026847197085,-92.7053826802915
-88.541298,44.02017250000001,city_hall,rooftop,"215 church ave, oshkosh, wi 54903, usa",44.02152148029151,44.01882351970851,-88.53994901970849,-88.5426469802915
-91.22738,44.5721839,locality,approximate,"osseo, wi 54758, usa",44.59014790000001,44.567698,-91.18588179999999,-91.2371909
-90.56430189999999,44.9485796,locality,approximate,"owen, wi, usa",44.958732,44.925464,-90.5470409,-90.636578
-89.5726232,43.7813661,locality,approximate,"oxford, wi 53952, usa",43.7857489,43.773874,-89.537236,-89.5825639
